From	Selected Entry	Selected Entry Name	Confidence	Reason	Alternative Entries
"A0A0B4J2E5	Uncharacterized protein"	P0CG20	PRR35_HUMAN	low	Candidate ranking is ambiguous or only weakly supported.	Q66K80 (RUAS1_HUMAN), Q6NUJ2 (CK087_HUMAN), Q6P1W5 (CA094_HUMAN)
