From	Selected Entry	Selected Entry Name	Confidence	Reason	Alternative Entries
"A0A1W2PNZ9	Probable JmjC domain-containing histone demethylation protein 2C"	Q15652	JHD2C_HUMAN	low	Candidate ranking is ambiguous or only weakly supported.	B7ZLC8 (B7ZLC8_HUMAN), H7BXU7 (H7BXU7_HUMAN)
